timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty,index_name,expiry
2025-02-04 09:38:30.674412,BANKNIFTY27FEB25F,FUTIDX,50037.0,391350,50037.5,50044.1,3119400,300,90,BANKNIFTY,27-FEB-2025
2025-02-04 09:38:39.665020,BANKNIFTY27FEB25F,FUTIDX,50040.5,392610,50040.45,50049.0,3119400,30,270,BANKNIFTY,27-FEB-2025
2025-02-04 09:38:46.983161,BANKNIFTY27FEB25F,FUTIDX,50050.0,393750,50040.25,50050.0,3119400,30,330,BANKNIFTY,27-FEB-2025
2025-02-04 09:38:58.452291,BANKNIFTY27FEB25F,FUTIDX,50065.0,395520,50062.1,50065.0,3119400,30,180,BANKNIFTY,27-FEB-2025
2025-02-04 09:39:12.350643,BANKNIFTY27FEB25F,FUTIDX,50060.0,396900,50063.0,50072.1,3119400,30,240,BANKNIFTY,27-FEB-2025
2025-02-04 09:39:20.172602,BANKNIFTY27FEB25F,FUTIDX,50066.65,397680,50066.65,50071.65,3119400,60,240,BANKNIFTY,27-FEB-2025
2025-02-04 09:39:27.923410,BANKNIFTY27FEB25F,FUTIDX,50050.0,399870,50047.65,50061.9,3119400,30,240,BANKNIFTY,27-FEB-2025
2025-02-04 09:39:35.314080,BANKNIFTY27FEB25F,FUTIDX,50049.0,400740,50043.35,50050.0,3119400,30,510,BANKNIFTY,27-FEB-2025
2025-02-04 09:39:42.657815,BANKNIFTY27FEB25F,FUTIDX,50048.75,402840,50051.7,50059.0,3122130,60,90,BANKNIFTY,27-FEB-2025
2025-02-04 09:39:50.209758,BANKNIFTY27FEB25F,FUTIDX,50058.35,403770,50059.5,50069.0,3122130,30,30,BANKNIFTY,27-FEB-2025
2025-02-04 09:39:58.551605,BANKNIFTY27FEB25F,FUTIDX,50059.0,404790,50056.0,50069.95,3122130,120,240,BANKNIFTY,27-FEB-2025
2025-02-04 09:40:09.364959,BANKNIFTY27FEB25F,FUTIDX,50080.0,407940,50079.1,50080.0,3122130,30,30,BANKNIFTY,27-FEB-2025
2025-02-04 09:40:22.202046,BANKNIFTY27FEB25F,FUTIDX,50100.0,413460,50097.0,50100.0,3122130,60,1560,BANKNIFTY,27-FEB-2025
2025-02-04 09:40:30.278634,BANKNIFTY27FEB25F,FUTIDX,50100.0,416700,50093.0,50102.95,3122130,600,270,BANKNIFTY,27-FEB-2025
2025-02-04 09:40:38.074373,BANKNIFTY27FEB25F,FUTIDX,50125.0,450660,50111.45,50124.55,3122130,30,30,BANKNIFTY,27-FEB-2025
2025-02-04 09:40:46.606770,BANKNIFTY27FEB25F,FUTIDX,50120.0,454590,50111.4,50120.7,3122130,960,30,BANKNIFTY,27-FEB-2025
2025-02-04 09:40:56.519060,BANKNIFTY27FEB25F,FUTIDX,50126.0,458700,50116.1,50123.95,3122130,240,30,BANKNIFTY,27-FEB-2025
2025-02-04 09:41:05.399533,BANKNIFTY27FEB25F,FUTIDX,50125.5,462810,50129.85,50130.0,3122130,30,60,BANKNIFTY,27-FEB-2025
2025-02-04 09:41:13.179388,BANKNIFTY27FEB25F,FUTIDX,50144.2,468420,50134.45,50141.65,3122130,90,90,BANKNIFTY,27-FEB-2025
2025-02-04 09:41:32.388950,BANKNIFTY27FEB25F,FUTIDX,50149.7,473970,50141.0,50149.7,3122130,240,60,BANKNIFTY,27-FEB-2025
2025-02-04 09:41:44.627609,BANKNIFTY27FEB25F,FUTIDX,50134.05,477090,50134.45,50138.0,3122130,60,1860,BANKNIFTY,27-FEB-2025
2025-02-04 09:41:52.815593,BANKNIFTY27FEB25F,FUTIDX,50142.0,481410,50142.1,50144.5,3122130,30,30,BANKNIFTY,27-FEB-2025
2025-02-04 09:42:04.200352,BANKNIFTY27FEB25F,FUTIDX,50147.65,486510,50147.65,50150.0,3122130,90,300,BANKNIFTY,27-FEB-2025
2025-02-04 09:42:18.674427,BANKNIFTY27FEB25F,FUTIDX,50146.15,493590,50144.0,50150.0,3122130,150,90,BANKNIFTY,27-FEB-2025
2025-02-04 09:42:54.523724,BANKNIFTY27FEB25F,FUTIDX,50134.9,506280,50134.45,50138.0,3115140,90,30,BANKNIFTY,27-FEB-2025
2025-02-04 09:43:02.484514,BANKNIFTY27FEB25F,FUTIDX,50141.35,507000,50141.35,50144.95,3115140,150,30,BANKNIFTY,27-FEB-2025
2025-02-04 09:43:10.155772,BANKNIFTY27FEB25F,FUTIDX,50155.8,510000,50150.15,50155.8,3115140,90,30,BANKNIFTY,27-FEB-2025
2025-02-04 09:43:19.248782,BANKNIFTY27FEB25F,FUTIDX,50151.7,511980,50151.7,50156.45,3115140,120,150,BANKNIFTY,27-FEB-2025
2025-02-04 09:43:29.050666,BANKNIFTY27FEB25F,FUTIDX,50144.9,513660,50138.4,50145.0,3115140,90,30,BANKNIFTY,27-FEB-2025
2025-02-04 09:43:41.339901,BANKNIFTY27FEB25F,FUTIDX,50137.15,517050,50137.15,50143.3,3115140,90,240,BANKNIFTY,27-FEB-2025
2025-02-04 09:43:49.394982,BANKNIFTY27FEB25F,FUTIDX,50130.0,519690,50130.6,50135.1,3115140,90,150,BANKNIFTY,27-FEB-2025
2025-02-04 09:44:00.875543,BANKNIFTY27FEB25F,FUTIDX,50113.5,524340,50113.5,50116.7,3115140,90,30,BANKNIFTY,27-FEB-2025
2025-02-04 09:44:14.510292,BANKNIFTY27FEB25F,FUTIDX,50100.0,531960,50101.75,50105.9,3115140,90,30,BANKNIFTY,27-FEB-2025
2025-02-04 09:44:37.263385,BANKNIFTY27FEB25F,FUTIDX,50112.75,534570,50110.2,50116.7,3115140,120,30,BANKNIFTY,27-FEB-2025
2025-02-04 09:44:46.057168,BANKNIFTY27FEB25F,FUTIDX,50110.55,535380,50114.25,50120.0,3115140,90,390,BANKNIFTY,27-FEB-2025
2025-02-04 09:44:55.085339,BANKNIFTY27FEB25F,FUTIDX,50126.9,536580,50120.9,50124.0,3115140,90,90,BANKNIFTY,27-FEB-2025
2025-02-04 09:45:03.165945,BANKNIFTY27FEB25F,FUTIDX,50155.0,539730,50150.4,50153.5,3115140,150,30,BANKNIFTY,27-FEB-2025
