timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty,index_name,expiry
2025-02-04 09:33:20.716196,FINNIFTY27FEB25F,FUTIDX,23441.95,6370,23432.3,23441.35,45760,65,195,FINNIFTY,27-FEB-2025
2025-02-04 09:33:29.245545,FINNIFTY27FEB25F,FUTIDX,23441.95,6370,23435.75,23444.95,45760,130,65,FINNIFTY,27-FEB-2025
2025-02-04 09:33:37.833680,FINNIFTY27FEB25F,FUTIDX,23441.95,6370,23435.2,23443.7,45760,130,65,FINNIFTY,27-FEB-2025
2025-02-04 09:33:48.873435,FINNIFTY27FEB25F,FUTIDX,23441.95,6500,23443.2,23449.0,45955,65,65,FINNIFTY,27-FEB-2025
2025-02-04 09:34:00.543238,FINNIFTY27FEB25F,FUTIDX,23449.0,6500,23442.25,23449.0,45955,130,65,FINNIFTY,27-FEB-2025
2025-02-04 09:34:08.232453,FINNIFTY27FEB25F,FUTIDX,23455.0,6695,23450.15,23456.9,45955,65,65,FINNIFTY,27-FEB-2025
2025-02-04 09:34:16.108773,FINNIFTY27FEB25F,FUTIDX,23455.0,6695,23449.35,23457.9,45955,130,65,FINNIFTY,27-FEB-2025
2025-02-04 09:34:24.194626,FINNIFTY27FEB25F,FUTIDX,23455.0,6695,23453.3,23461.8,45955,130,65,FINNIFTY,27-FEB-2025
2025-02-04 09:34:32.818516,FINNIFTY27FEB25F,FUTIDX,23455.0,6695,23447.65,23455.0,45955,130,65,FINNIFTY,27-FEB-2025
2025-02-04 09:34:41.041005,FINNIFTY27FEB25F,FUTIDX,23455.0,6760,23452.65,23461.45,45955,65,65,FINNIFTY,27-FEB-2025
2025-02-04 09:34:48.669032,FINNIFTY27FEB25F,FUTIDX,23455.0,6760,23457.75,23465.6,45955,65,65,FINNIFTY,27-FEB-2025
2025-02-04 09:34:56.078375,FINNIFTY27FEB25F,FUTIDX,23455.0,6760,23456.05,23465.4,45955,130,65,FINNIFTY,27-FEB-2025
2025-02-04 09:35:08.144685,FINNIFTY27FEB25F,FUTIDX,23455.0,6760,23458.45,23466.45,45955,65,65,FINNIFTY,27-FEB-2025
2025-02-04 09:35:20.696545,FINNIFTY27FEB25F,FUTIDX,23458.45,6825,23463.95,23471.85,45955,65,65,FINNIFTY,27-FEB-2025
2025-02-04 09:35:30.233405,FINNIFTY27FEB25F,FUTIDX,23475.0,6890,23464.05,23471.55,45955,65,65,FINNIFTY,27-FEB-2025
2025-02-04 09:35:38.073057,FINNIFTY27FEB25F,FUTIDX,23475.0,6890,23458.25,23467.3,45955,130,195,FINNIFTY,27-FEB-2025
2025-02-04 09:35:46.662409,FINNIFTY27FEB25F,FUTIDX,23475.0,6890,23467.2,23474.0,45955,130,65,FINNIFTY,27-FEB-2025
2025-02-04 09:36:05.830087,FINNIFTY27FEB25F,FUTIDX,23475.0,7020,23471.65,23479.85,45955,130,130,FINNIFTY,27-FEB-2025
2025-02-04 09:36:13.434078,FINNIFTY27FEB25F,FUTIDX,23466.3,7150,23466.95,23474.25,45955,65,65,FINNIFTY,27-FEB-2025
2025-02-04 09:36:25.723837,FINNIFTY27FEB25F,FUTIDX,23466.3,7150,23472.95,23481.35,45955,65,65,FINNIFTY,27-FEB-2025
2025-02-04 09:36:38.004129,FINNIFTY27FEB25F,FUTIDX,23466.3,7150,23474.0,23485.9,45955,325,65,FINNIFTY,27-FEB-2025
2025-02-04 09:36:45.729984,FINNIFTY27FEB25F,FUTIDX,23466.3,7150,23480.7,23489.9,45955,130,65,FINNIFTY,27-FEB-2025
2025-02-04 09:36:54.163886,FINNIFTY27FEB25F,FUTIDX,23483.55,7215,23481.8,23488.65,46020,65,130,FINNIFTY,27-FEB-2025
2025-02-04 09:37:02.673179,FINNIFTY27FEB25F,FUTIDX,23483.55,7215,23488.25,23494.8,46020,65,65,FINNIFTY,27-FEB-2025
2025-02-04 09:37:10.637665,FINNIFTY27FEB25F,FUTIDX,23494.95,7280,23495.0,23497.0,46020,65,65,FINNIFTY,27-FEB-2025
2025-02-04 09:37:18.343326,FINNIFTY27FEB25F,FUTIDX,23500.0,7345,23494.75,23500.0,46020,260,65,FINNIFTY,27-FEB-2025
2025-02-04 09:37:26.729881,FINNIFTY27FEB25F,FUTIDX,23508.7,7540,23505.05,23512.0,46020,195,65,FINNIFTY,27-FEB-2025
2025-02-04 09:37:37.151059,FINNIFTY27FEB25F,FUTIDX,23500.0,7670,23495.0,23503.05,46020,130,130,FINNIFTY,27-FEB-2025
2025-02-04 09:37:50.017319,FINNIFTY27FEB25F,FUTIDX,23490.2,7735,23486.65,23493.25,46020,65,130,FINNIFTY,27-FEB-2025
2025-02-04 09:37:58.438149,FINNIFTY27FEB25F,FUTIDX,23490.2,7735,23487.7,23494.95,46020,130,130,FINNIFTY,27-FEB-2025
2025-02-04 09:38:07.525267,FINNIFTY27FEB25F,FUTIDX,23490.2,7800,23493.7,23499.4,46020,65,130,FINNIFTY,27-FEB-2025
2025-02-04 09:38:15.047058,FINNIFTY27FEB25F,FUTIDX,23490.2,7800,23484.05,23491.75,46020,65,65,FINNIFTY,27-FEB-2025
2025-02-04 09:38:22.803498,FINNIFTY27FEB25F,FUTIDX,23490.2,7800,23485.2,23493.0,46020,130,65,FINNIFTY,27-FEB-2025
