Exchange,Token,LotSize,Symbol,TradingSymbol,Expiry,Instrument,OptionType,StrikePrice,TickSize,
NFO,66339,3100,ABCAPITAL,ABCAPITAL28APR26C150,28-APR-2026,OPTSTK,CE,150,0.05,
NFO,66336,125,POLYCAB,POLYCAB26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.5,
NFO,66335,350,POLICYBZR,POLICYBZR26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66334,650,PNBHOUSING,PNBHOUSING26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66333,8000,PNB,PNB26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.01,
NFO,66332,175,PIIND,PIIND26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66331,500,PIDILITIND,PIDILITIND26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66330,350,PHOENIXLTD,PHOENIXLTD26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66327,950,PGEL,PGEL26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66324,1300,PFC,PFC26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66323,1900,PETRONET,PETRONET26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.01,
NFO,66322,100,PERSISTENT,PERSISTENT26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66321,725,PAYTM,PAYTM26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66320,900,PATANJALI,PATANJALI26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66319,15,PAGEIND,PAGEIND26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,5,
NFO,66318,2250,ONGC,ONGC26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66317,1400,OIL,OIL26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66316,75,OFSS,OFSS26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.5,
NFO,66315,350,OBEROIRLTY,OBEROIRLTY26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66314,3125,NYKAA,NYKAA26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.01,
NFO,66313,500,NUVAMA,NUVAMA26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66312,1500,NTPC,NTPC26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66305,6750,NMDC,NMDC26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.01,
NFO,66304,6400,NHPC,NHPC26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.01,
NFO,66303,500,NESTLEIND,NESTLEIND26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66302,6500,NBCC,NBCC26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.01,
NFO,66299,375,NAUKRI,NAUKRI26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66298,3750,NATIONALUM,NATIONALUM26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66297,275,MUTHOOTFIN,MUTHOOTFIN26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66296,275,MPHASIS,MPHASIS26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66295,6150,MOTHERSON,MOTHERSON26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.01,
NFO,66294,400,MFSL,MFSL26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66293,625,MCX,MCX26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66292,200,MAZDOCK,MAZDOCK26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66291,525,MAXHEALTH,MAXHEALTH26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66290,50,MARUTI,MARUTI26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,1,
NFO,66276,1200,MARICO,MARICO26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66275,225,MANKIND,MANKIND26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66274,3000,MANAPPURAM,MANAPPURAM26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66273,200,M&M,M&M26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66272,425,LUPIN,LUPIN26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66271,150,LTM,LTM26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66270,2250,LTF,LTF26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.01,
NFO,66269,175,LT,LT26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66264,500,360ONE,360ONE26MAY26P480,26-MAY-2026,OPTSTK,PE,480,0.05,
NFO,66263,500,360ONE,360ONE26MAY26C480,26-MAY-2026,OPTSTK,CE,480,0.05,
NFO,66262,450,LODHA,LODHA26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66261,700,LICI,LICI26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66260,1000,LICHSGFIN,LICHSGFIN26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66259,850,LAURUSLABS,LAURUSLABS26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66256,425,KPITTECH,KPITTECH26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66255,2000,KOTAKBANK,KOTAKBANK26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66254,500,KFINTECH,KFINTECH26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66253,175,KEI,KEI26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66252,100,KAYNES,KAYNES26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66251,1175,KALYANKJIL,KALYANKJIL26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66250,1250,JUBLFOOD,JUBLFOOD26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66249,675,JSWSTEEL,JSWSTEEL26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66238,500,360ONE,360ONE28APR26P520,28-APR-2026,OPTSTK,PE,520,0.05,
NFO,66237,500,360ONE,360ONE28APR26C520,28-APR-2026,OPTSTK,CE,520,0.05,
NFO,66236,1000,JSWENERGY,JSWENERGY26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66235,2350,JIOFIN,JIOFIN26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.01,
NFO,66230,625,JINDALSTEL,JINDALSTEL26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66229,1600,ITC,ITC26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66228,4250,IRFC,IRFC26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.01,
NFO,66227,3450,IREDA,IREDA26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.01,
NFO,66226,4875,IOC,IOC26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.01,
NFO,66218,3575,INOXWIND,INOXWIND26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.01,
NFO,66217,400,INFY,INFY26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66216,1700,INDUSTOWER,INDUSTOWER26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66206,700,INDUSINDBK,INDUSINDBK26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66205,150,INDIGO,INDIGO26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66198,1000,INDIANB,INDIANB26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66197,1000,INDHOTEL,INDHOTEL26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66196,3750,IEX,IEX26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.01,
NFO,66195,9275,IDFCFIRSTB,IDFCFIRSTB26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.01,
NFO,66194,71475,IDEA,IDEA26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.01,
NFO,66193,925,ICICIPRULI,ICICIPRULI26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66192,325,ICICIGI,ICICIGI26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66191,700,ICICIBANK,ICICIBANK26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66190,1225,HINDZINC,HINDZINC26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66189,300,HINDUNILVR,HINDUNILVR26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66188,2025,HINDPETRO,HINDPETRO26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66187,700,HINDALCO,HINDALCO26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66186,150,HEROMOTOCO,HEROMOTOCO26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.5,
NFO,66185,1100,HDFCLIFE,HDFCLIFE26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66184,25,NIFTYNXT50,NIFTYNXT5026MAY26P51400,26-MAY-2026,OPTIDX,PE,51400,0.05,
NFO,66183,25,NIFTYNXT50,NIFTYNXT5026MAY26C51400,26-MAY-2026,OPTIDX,CE,51400,0.05,
NFO,66182,25,NIFTYNXT50,NIFTYNXT5026MAY26P51300,26-MAY-2026,OPTIDX,PE,51300,0.05,
NFO,66181,25,NIFTYNXT50,NIFTYNXT5026MAY26C51300,26-MAY-2026,OPTIDX,CE,51300,0.05,
NFO,66180,550,HDFCBANK,HDFCBANK26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66179,300,HDFCAMC,HDFCAMC26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66178,350,HCLTECH,HCLTECH26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66177,500,HAVELLS,HAVELLS26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66174,25,NIFTYNXT50,NIFTYNXT5026MAY26P51200,26-MAY-2026,OPTIDX,PE,51200,0.05,
NFO,66173,25,NIFTYNXT50,NIFTYNXT5026MAY26C51200,26-MAY-2026,OPTIDX,CE,51200,0.05,
NFO,66172,25,NIFTYNXT50,NIFTYNXT5026MAY26P51100,26-MAY-2026,OPTIDX,PE,51100,0.05,
NFO,66171,25,NIFTYNXT50,NIFTYNXT5026MAY26C51100,26-MAY-2026,OPTIDX,CE,51100,0.05,
NFO,66170,150,HAL,HAL26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66169,250,GRASIM,GRASIM26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66168,275,GODREJPROP,GODREJPROP26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66167,500,GODREJCP,GODREJCP26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66166,6975,GMRAIRPORT,GMRAIRPORT26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.01,
NFO,66165,375,GLENMARK,GLENMARK26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66162,3150,GAIL,GAIL26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.01,
NFO,66161,775,FORTIS,FORTIS26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66160,5000,FEDERALBNK,FEDERALBNK26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66159,1800,EXIDEIND,EXIDEIND26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66158,2425,ETERNAL,ETERNAL26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.01,
NFO,66157,100,EICHERMOT,EICHERMOT26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.5,
NFO,66156,625,DRREDDY,DRREDDY26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66155,150,DMART,DMART26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66149,825,DLF,DLF26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66148,50,DIXON,DIXON26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.5,
NFO,66147,100,DIVISLAB,DIVISLAB26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.5,
NFO,66146,2075,DELHIVERY,DELHIVERY26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66145,25,NIFTYNXT50,NIFTYNXT5026MAY26P50900,26-MAY-2026,OPTIDX,PE,50900,0.05,
NFO,66144,325,DALBHARAT,DALBHARAT26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66143,1250,DABUR,DABUR26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66142,25,NIFTYNXT50,NIFTYNXT5026MAY26C50900,26-MAY-2026,OPTIDX,CE,50900,0.05,
NFO,66141,25,NIFTYNXT50,NIFTYNXT5026MAY26P50800,26-MAY-2026,OPTIDX,PE,50800,0.05,
NFO,66140,25,NIFTYNXT50,NIFTYNXT5026MAY26C50800,26-MAY-2026,OPTIDX,CE,50800,0.05,
NFO,66139,200,CUMMINSIND,CUMMINSIND26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66138,25,NIFTYNXT50,NIFTYNXT5026MAY26P50700,26-MAY-2026,OPTIDX,PE,50700,0.05,
NFO,66137,25,NIFTYNXT50,NIFTYNXT5026MAY26C50700,26-MAY-2026,OPTIDX,CE,50700,0.05,
NFO,66136,1800,CROMPTON,CROMPTON26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.01,
NFO,66135,1250,CONCOR,CONCOR26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66134,225,COLPAL,COLPAL26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66133,375,COFORGE,COFORGE26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66132,1350,COALINDIA,COALINDIA26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66131,25,NIFTYNXT50,NIFTYNXT5026MAY26P50600,26-MAY-2026,OPTIDX,PE,50600,0.05,
NFO,66130,25,NIFTYNXT50,NIFTYNXT5026MAY26C50600,26-MAY-2026,OPTIDX,CE,50600,0.05,
NFO,66129,25,NIFTYNXT50,NIFTYNXT5026MAY26P50400,26-MAY-2026,OPTIDX,PE,50400,0.05,
NFO,66128,25,NIFTYNXT50,NIFTYNXT5026MAY26C50400,26-MAY-2026,OPTIDX,CE,50400,0.05,
NFO,66127,25,NIFTYNXT50,NIFTYNXT5026MAY26P50300,26-MAY-2026,OPTIDX,PE,50300,0.05,
NFO,66126,375,CIPLA,CIPLA26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66125,25,NIFTYNXT50,NIFTYNXT5026MAY26C50300,26-MAY-2026,OPTIDX,CE,50300,0.05,
NFO,66124,25,NIFTYNXT50,NIFTYNXT5026MAY26P50200,26-MAY-2026,OPTIDX,PE,50200,0.05,
NFO,66123,25,NIFTYNXT50,NIFTYNXT5026MAY26C50200,26-MAY-2026,OPTIDX,CE,50200,0.05,
NFO,66122,625,CHOLAFIN,CHOLAFIN26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66121,850,CGPOWER,CGPOWER26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66120,25,NIFTYNXT50,NIFTYNXT5026MAY26P50100,26-MAY-2026,OPTIDX,PE,50100,0.05,
NFO,66119,25,NIFTYNXT50,NIFTYNXT5026MAY26C50100,26-MAY-2026,OPTIDX,CE,50100,0.05,
NFO,66118,25,NIFTYNXT50,NIFTYNXT5026MAY26P49900,26-MAY-2026,OPTIDX,PE,49900,0.05,
NFO,66117,25,NIFTYNXT50,NIFTYNXT5026MAY26C49900,26-MAY-2026,OPTIDX,CE,49900,0.05,
NFO,66116,25,NIFTYNXT50,NIFTYNXT5026MAY26P49800,26-MAY-2026,OPTIDX,PE,49800,0.05,
NFO,66115,25,NIFTYNXT50,NIFTYNXT5026MAY26C49800,26-MAY-2026,OPTIDX,CE,49800,0.05,
NFO,66114,25,NIFTYNXT50,NIFTYNXT5026MAY26P49700,26-MAY-2026,OPTIDX,PE,49700,0.05,
NFO,66113,25,NIFTYNXT50,NIFTYNXT5026MAY26C49700,26-MAY-2026,OPTIDX,CE,49700,0.05,
NFO,66112,475,CDSL,CDSL26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66111,6750,CANBK,CANBK26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.01,
NFO,66110,750,CAMS,CAMS26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66109,375,BSE,BSE26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66108,125,BRITANNIA,BRITANNIA26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.5,
NFO,66107,1975,BPCL,BPCL26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66106,25,BOSCHLTD,BOSCHLTD26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,5,
NFO,66105,325,BLUESTARCO,BLUESTARCO26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66104,2500,BIOCON,BIOCON26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66103,2625,BHEL,BHEL26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.01,
NFO,66102,475,BHARTIARTL,BHARTIARTL26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66101,500,BHARATFORG,BHARATFORG26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66100,1425,BEL,BEL26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66099,350,BDL,BDL26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66098,5200,BANKINDIA,BANKINDIA26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.01,
NFO,66097,2925,BANKBARODA,BANKBARODA26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.01,
NFO,66096,3600,BANDHANBNK,BANDHANBNK26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.01,
NFO,66095,750,BAJFINANCE,BAJFINANCE26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66094,50,BAJAJHLDNG,BAJAJHLDNG26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.5,
NFO,66093,250,BAJAJFINSV,BAJAJFINSV26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66092,75,BAJAJ-AUTO,BAJAJ-AUTO26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.5,
NFO,66091,625,AXISBANK,AXISBANK26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66090,550,AUROPHARMA,AUROPHARMA26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66089,1000,AUBANK,AUBANK26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66088,425,ASTRAL,ASTRAL26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66087,250,ASIANPAINT,ASIANPAINT26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66086,5000,ASHOKLEY,ASHOKLEY26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.01,
NFO,66085,125,APOLLOHOSP,APOLLOHOSP26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.5,
NFO,66084,350,APLAPOLLO,APLAPOLLO26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66083,2500,ANGELONE,ANGELONE26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.01,
NFO,66082,1050,AMBUJACEM,AMBUJACEM26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66081,100,AMBER,AMBER26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.5,
NFO,66080,125,ALKEM,ALKEM26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.5,
NFO,66079,475,ADANIPORTS,ADANIPORTS26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66078,600,ADANIGREEN,ADANIGREEN26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66077,309,ADANIENT,ADANIENT26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.1,
NFO,66076,675,ADANIENSOL,ADANIENSOL26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66075,3100,ABCAPITAL,ABCAPITAL26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66074,125,ABB,ABB26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.5,
NFO,66073,500,360ONE,360ONE26MAY26F,26-MAY-2026,FUTSTK,XX,-0.01,0.05,
NFO,66072,25,NIFTYNXT50,NIFTYNXT5026MAY26F,26-MAY-2026,FUTIDX,XX,-0.01,0.2,
NFO,66071,65,NIFTY,NIFTY26MAY26F,26-MAY-2026,FUTIDX,XX,-0.01,0.1,
NFO,66070,120,MIDCPNIFTY,MIDCPNIFTY26MAY26F,26-MAY-2026,FUTIDX,XX,-0.01,0.05,
NFO,66069,60,FINNIFTY,FINNIFTY26MAY26F,26-MAY-2026,FUTIDX,XX,-0.01,0.1,
NFO,66068,30,BANKNIFTY,BANKNIFTY26MAY26F,26-MAY-2026,FUTIDX,XX,-0.01,0.2,
NFO,66063,25,NIFTYNXT50,NIFTYNXT5026MAY26P49600,26-MAY-2026,OPTIDX,PE,49600,0.05,
NFO,66062,25,NIFTYNXT50,NIFTYNXT5026MAY26C49600,26-MAY-2026,OPTIDX,CE,49600,0.05,
NFO,66061,25,NIFTYNXT50,NIFTYNXT5026MAY26P49400,26-MAY-2026,OPTIDX,PE,49400,0.05,
NFO,66060,25,NIFTYNXT50,NIFTYNXT5026MAY26C49400,26-MAY-2026,OPTIDX,CE,49400,0.05,
NFO,66059,25,NIFTYNXT50,NIFTYNXT5026MAY26P33000,26-MAY-2026,OPTIDX,PE,33000,0.05,
NFO,66058,25,NIFTYNXT50,NIFTYNXT5026MAY26C33000,26-MAY-2026,OPTIDX,CE,33000,0.05,
NFO,66057,25,NIFTYNXT50,NIFTYNXT5026MAY26P32500,26-MAY-2026,OPTIDX,PE,32500,0.05,
NFO,66056,25,NIFTYNXT50,NIFTYNXT5026MAY26C32500,26-MAY-2026,OPTIDX,CE,32500,0.05,
NFO,66055,25,NIFTYNXT50,NIFTYNXT5026MAY26P32000,26-MAY-2026,OPTIDX,PE,32000,0.05,
NFO,66054,25,NIFTYNXT50,NIFTYNXT5026MAY26C32000,26-MAY-2026,OPTIDX,CE,32000,0.05,
NFO,66053,25,NIFTYNXT50,NIFTYNXT5026MAY26P31500,26-MAY-2026,OPTIDX,PE,31500,0.05,
NFO,66052,25,NIFTYNXT50,NIFTYNXT5026MAY26C31500,26-MAY-2026,OPTIDX,CE,31500,0.05,
NFO,66051,25,NIFTYNXT50,NIFTYNXT5028APR26P51400,28-APR-2026,OPTIDX,PE,51400,0.05,
NFO,66050,25,NIFTYNXT50,NIFTYNXT5028APR26C51400,28-APR-2026,OPTIDX,CE,51400,0.05,
NFO,66049,25,NIFTYNXT50,NIFTYNXT5028APR26P51300,28-APR-2026,OPTIDX,PE,51300,0.05,
NFO,66048,25,NIFTYNXT50,NIFTYNXT5028APR26C51300,28-APR-2026,OPTIDX,CE,51300,0.05,
NFO,66047,25,NIFTYNXT50,NIFTYNXT5028APR26P51200,28-APR-2026,OPTIDX,PE,51200,0.05,
NFO,66046,25,NIFTYNXT50,NIFTYNXT5028APR26C51200,28-APR-2026,OPTIDX,CE,51200,0.05,
NFO,66045,25,NIFTYNXT50,NIFTYNXT5028APR26P51100,28-APR-2026,OPTIDX,PE,51100,0.05,
NFO,66044,25,NIFTYNXT50,NIFTYNXT5028APR26C51100,28-APR-2026,OPTIDX,CE,51100,0.05,
NFO,66043,25,NIFTYNXT50,NIFTYNXT5028APR26P50900,28-APR-2026,OPTIDX,PE,50900,0.05,
NFO,66042,25,NIFTYNXT50,NIFTYNXT5028APR26C50900,28-APR-2026,OPTIDX,CE,50900,0.05,
NFO,66041,25,NIFTYNXT50,NIFTYNXT5028APR26P50800,28-APR-2026,OPTIDX,PE,50800,0.05,
NFO,66040,25,NIFTYNXT50,NIFTYNXT5028APR26C50800,28-APR-2026,OPTIDX,CE,50800,0.05,
NFO,66039,25,NIFTYNXT50,NIFTYNXT5028APR26P50700,28-APR-2026,OPTIDX,PE,50700,0.05,
NFO,66038,25,NIFTYNXT50,NIFTYNXT5028APR26C50700,28-APR-2026,OPTIDX,CE,50700,0.05,
NFO,66037,25,NIFTYNXT50,NIFTYNXT5028APR26P50600,28-APR-2026,OPTIDX,PE,50600,0.05,
NFO,66036,25,NIFTYNXT50,NIFTYNXT5028APR26C50600,28-APR-2026,OPTIDX,CE,50600,0.05,
NFO,66035,25,NIFTYNXT50,NIFTYNXT5028APR26P50400,28-APR-2026,OPTIDX,PE,50400,0.05,
NFO,66034,25,NIFTYNXT50,NIFTYNXT5028APR26C50400,28-APR-2026,OPTIDX,CE,50400,0.05,
NFO,66033,25,NIFTYNXT50,NIFTYNXT5028APR26P50300,28-APR-2026,OPTIDX,PE,50300,0.05,
NFO,66032,25,NIFTYNXT50,NIFTYNXT5028APR26C50300,28-APR-2026,OPTIDX,CE,50300,0.05,
NFO,66030,25,NIFTYNXT50,NIFTYNXT5028APR26P50200,28-APR-2026,OPTIDX,PE,50200,0.05,
NFO,66029,25,NIFTYNXT50,NIFTYNXT5028APR26C50200,28-APR-2026,OPTIDX,CE,50200,0.05,
NFO,66028,25,NIFTYNXT50,NIFTYNXT5028APR26P50100,28-APR-2026,OPTIDX,PE,50100,0.05,
NFO,66027,25,NIFTYNXT50,NIFTYNXT5028APR26C50100,28-APR-2026,OPTIDX,CE,50100,0.05,
NFO,66026,25,NIFTYNXT50,NIFTYNXT5028APR26P49900,28-APR-2026,OPTIDX,PE,49900,0.05,
NFO,66025,25,NIFTYNXT50,NIFTYNXT5028APR26C49900,28-APR-2026,OPTIDX,CE,49900,0.05,
NFO,66024,25,NIFTYNXT50,NIFTYNXT5028APR26P49800,28-APR-2026,OPTIDX,PE,49800,0.05,
